DS_CIDADE;DS_SETOR;DS_DESTINACAO_IMOVEL;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS;SITUACAO_VISTORIA;AGIO_ABSOLUTO;AGIO_PERCENTUAL;PAGTO_A_VISTA
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;UOS RO  1 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL COM ATIVIDADE ECONÔMICA REALIZADA NO ÂMBITO DOMÉSTICO, NÃO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;37;431000;5;884000.0;1200.0;1200.0;800.0;19;VAGO;453000.0;105.10440835266822;0
RECANTO DAS EMAS;RECANTO DAS EMAS;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;45;46200;5;87000.5;227.424;177.984;98.88;11;OBSTRUIDO;40800.5;88.31277056277057;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;49;570000;5;625000.0;1599.42;746.396;533.14;1;VAGO;55000.0;9.649122807017543;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;50;572000;5;705000.0;1605.36;749.168;535.12;1;VAGO;133000.0;23.251748251748253;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;51;793000;5;901014.22;2205.896;1102.948;787.82;1;VAGO;108014.21999999997;13.620960907944509;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2022;5;52;61100;5;106630.0;100.0;70.0;50.0;9;OBSTRUIDO;45530.0;74.51718494271687;0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022 E DA LC Nº 1058/2025.;2022;5;53;86300;5;146000.0;148.48;103.936;74.24;3;OCUPADO;59700.0;69.17728852838934;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;56;118000;5;125000.0;350.0;200.0;100.0;1;VAGO;7000.0;5.932203389830509;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;57;118000;5;125000.0;350.0;200.0;100.0;1;VAGO;7000.0;5.932203389830509;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;58;219000;5;224797.0;614.25;351.0;175.5;2;VAGO;5797.0;2.6470319634703197;0
SAMAMBAIA;QS-SAMAMBAIA;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;64;143000;5;153000.0;350.0;200.0;100.0;2;VAGO;10000.0;6.993006993006993;0
SAMAMBAIA;QS-SAMAMBAIA;UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;75;238000;5;241000.0;795.0;530.0;265.0;1;VAGO;3000.0;1.2605042016806722;0
SAMAMBAIA;QS-SAMAMBAIA;UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;76;109000;5;115500.0;300.0;200.0;100.0;1;VAGO;6500.0;5.963302752293578;0
SAMAMBAIA;QS-SAMAMBAIA;UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;80;238000;5;241000.0;795.0;530.0;265.0;1;VAGO;3000.0;1.2605042016806722;0
SAMAMBAIA;QS-SAMAMBAIA;UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;81;109000;5;115000.0;300.0;200.0;100.0;1;OBSTRUIDO;6000.0;5.5045871559633035;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;82;109000;5;112500.0;300.0;200.0;100.0;1;VAGO;3500.0;3.211009174311927;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;86;109000;5;135700.0;300.0;200.0;100.0;1;VAGO;26700.0;24.4954128440367;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;87;109000;5;140000.0;300.0;200.0;100.0;1;VAGO;31000.0;28.440366972477065;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;91;89800;5;95150.0;450.0;300.0;150.0;1;VAGO;5350.0;5.957683741648108;0
SAMAMBAIA;QN-SAMAMBAIA;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;92;1030000;5;1050000.1;3795.0;2530.0;1265.0;1;VAGO;20000.100000000093;1.9417572815534072;0
SAMAMBAIA;QS-SAMAMBAIA;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;95;119000;5;119000.0;339.0;226.0;113.0;1;OCUPADO;0.0;0.0;0
SAMAMBAIA;AREA DE DESENVOLVIMENTO ECONOMICO SUL;UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;100;87000;5;128000.0;210.0;210.0;105.0;5;CERCADO;41000.0;47.12643678160919;0
SAMAMBAIA;QI-SAMAMBAIA;UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;101;117000;5;125000.0;200.0;200.0;100.0;1;OCUPADO;8000.0;6.837606837606838;0
SAO SEBASTIAO;BAIRRO CENTRO;UOS CSIIR 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;103;182000;5;211000.0;432.0;360.0;144.0;2;OCUPADO;29000.0;15.934065934065933;0
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;5;104;452000;5;462000.0;1085.997;995.497;361.999;1;VAGO;10000.0;2.2123893805309733;0
TAGUATINGA;AREA DES/ECONOMICO-AGUAS CLARAS;UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;3;1;294000;5;365000.0;500.0;500.0;250.0;11;OBSTRUIDO;71000.0;24.149659863945576;0
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;"PURP 52 - COMERCIAL VAREJISTA; INDUSTRIAL DE VESTUÁRIO E ACESSÓRIOS; PRESTAÇÃO DE SERVIÇOS; INSTITUCIONAL APENAS ORGANIZAÇÕES ASSOCIATIVAS. DETALHAMENTO DE ATIVIDADES, VIDE LC Nº 1041/2024, ANEXO VII - PPCUB.";2022;3;2;181000;5;211500.0;20.0;20.0;20.0;4;OBSTRUIDO;30500.0;16.85082872928177;0
BRASILIA;SETOR DE MANSOES DO LAGO-INTERNA;UOS RE 2 - RESIDENCIAL EXCLUSIVO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;3;7;2140000;5;2151000.0;4800.0;4800.0;6000.0;1;EM CONSTRUCAO;11000.0;0.5140186915887851;0
CEILANDIA;SETOR INDUSTRIAL I                           ;UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;3;12;34600;5;55550.0;120.0;120.0;60.0;10;VAGO;20950.0;60.54913294797688;0
CEILANDIA;SETOR INDUSTRIAL I                           ;UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;3;13;34600;5;41100.0;120.0;120.0;60.0;3;VAGO;6500.0;18.786127167630056;0
CEILANDIA;SETOR INDUSTRIAL I                           ;UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);2022;3;14;34600;5;34600.0;120.0;120.0;60.0;1;VAGO;0.0;0.0;0
